"","gross","color","duration","director_facebook_likes","genres","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","budget","title_year","imdb_score","aspect_ratio","movie_facebook_likes","total_facebook_likes"
"2772",35.794166,"Color",97,19,"Horror",35654,4687,0,155,"English","USA","PG-13",10,2016,6,2.35,20000,9170
"2773",33.583175,"Color",80,66,"Horror",104089,5628,0,319,"English","USA","PG-13",10,2010,6.3,2.35,16000,9414
"2774",32.983713,"Color",85,7,"Comedy",19284,3712,0,66,"English","USA","R",20,2002,5.8,1.85,981,5763
"2775",52.200504,"Color",97,482,"Fantasy",54190,2426,0,183,"English","other","PG-13",10,2015,6.1,2.35,29000,4784
"2776",33,"Color",109,78,"Action",9424,3394,1,109,"English","USA","PG-13",10,1985,6.9,1.85,0,5786
"2777",30.093107,"Color",104,0,"Comedy",600996,39175,6,726,"English","UK","R",6,2000,8.3,1.85,27000,77175
"2778",32.101,"Color",140,32,"Horror",27800,1109,0,96,"English","UK","R",10,1992,5.4,1.85,0,2007
"2779",31.487293,"Color",90,6,"Comedy",74887,2807,2,129,"English","USA","PG-13",9,2008,6.7,1.85,0,5049
"2780",30.651422,"Color",130,0,"Adventure",181737,16693,8,1015,"English","USA","R",10,1999,7.4,2.35,10000,31462
"2781",30.306281,"Color",98,7,"Comedy",12388,1917,2,147,"English","USA","R",10,2002,5.6,2.35,744,3725
"2782",29.5,"Color",101,287,"Fantasy",25613,1954,0,121,"English","USA","PG",10,1983,6.5,1.85,0,3973
"2783",30.050028,"Color",114,9,"Action",42987,2484,1,201,"English","USA","R",17,1989,6.5,2.35,0,4054
"2784",29.392418,"Color",100,322,"Action",3924,3190,2,26,"English","USA","R",10,1994,5.8,1.85,368,5440
"2785",28.563926,"Color",85,21,"Drama",16300,3819,0,217,"English","USA","PG-13",8.5,2002,5,2.35,720,6408
"2786",28.435406,"Color",103,27,"Comedy",37681,4441,2,151,"English","USA","PG-13",12,2006,5.5,1.85,0,6811
"2787",25.339117,"Color",100,4,"Comedy",37885,4259,4,247,"English","USA","PG-13",10,1998,6.5,1.85,0,6868
"2788",25.6,"Color",114,0,"Crime",57363,12097,0,308,"English","USA","PG-13",10,1983,7.2,2.35,10000,23715
"2789",27.736779,"Color",97,11,"Horror",25210,2403,0,126,"English","USA","R",10,2015,5.2,2.35,13000,4046
"2790",24.397469,"Color",116,70,"Drama",5161,5804,7,48,"English","USA","PG-13",17,2012,5.7,2.35,0,8456
"2791",20.384136,"Color",96,9,"Horror",20467,2402,1,371,"English","USA","R",10,2001,4.7,2.35,0,4082
"2792",25.46448,"Color",98,58,"Mystery",63108,15251,0,330,"English","USA","PG-13",10,2009,5.9,2.35,15000,30088
"2793",20.338609,"Color",105,500,"Comedy",19655,12946,8,280,"English","USA","PG-13",10,2006,6.8,2.35,683,26076
"2794",18.272447," Black and White",123,5,"Drama",3119,2149,1,35,"English","USA","R",10,1993,5.9,1.85,331,3523
"2795",17.096053,"Color",93,0,"Comedy",134458,15716,2,640,"English","USA","R",9,1998,7.7,2.35,5000,30415
"2796",21.371425,"Color",97,25,"Action",76199,3679,0,944,"English","USA","PG-13",10,2010,4.4,2.35,13000,6421
"2797",33.071558,"Color",122,108,"Comedy",22369,583,6,100,"English","UK","PG",10,2015,6.6,2.35,21000,1208
"2798",17.655201,"Color",101,22,"Drama",4719,3317,1,24,"English","USA","G",10,2008,6.7,1.85,851,5439
"2799",16.247775,"Color",100,15,"Comedy",23527,4789,3,104,"English","USA","PG",25,2005,5.5,1.85,767,7570
"2800",16.1536,"Color",129,0,"Drama",8295,19065,1,30,"English","USA","R",10,1990,6.5,1.85,720,37537
"2801",16.033556,"Color",81,176,"Action",37901,361,1,518,"English","USA","PG-13",10,2002,6.2,2.35,0,819
"2802",16.667084,"Color",96,31,"Comedy",90070,3119,0,248,"English","USA","PG-13",11,1990,7.1,1.85,11000,4947
"2803",15.417771,"Color",84,36,"Horror",87494,3416,1,540,"English","USA","R",12.6,2003,6.1,1.85,0,6783
"2804",15.1562,"Color",110,164,"Action",15358,571,2,131,"English","USA","R",30,1999,6,2.35,328,1256
"2805",21.589307,"Color",130,337,"Drama",135286,13960,1,261,"English","USA","PG-13",10,2012,7.4,2.35,27000,27117
"2806",20.339754,"Color",84,134,"Comedy",23928,2737,2,73,"English","USA","R",10,2007,5.9,1.85,441,4484
"2807",28.873374,"Color",106,293,"Documentary",22161,2787,11,68,"English","USA","PG",10,2013,4.1,1.85,0,5134
"2808",13.684949,"Color",76,14,"Adventure",4564,3752,0,43,"English","USA","PG",3,2002,5.9,1.85,227,6213
"2809",14.597405,"Color",99,64,"Biography",71679,17204,1,216,"English","UK","R",6.4,2011,7,2.35,17000,33186
"2810",12.570442,"Color",96,47,"Comedy",40514,4053,0,234,"English","USA","R",10,2005,6.8,2.35,808,8039
"2811",12.514138,"Color",104,28,"Drama",2801,3871,0,28,"English","USA","R",10,1997,7.4,1.85,1000,6269
"2812",43.771291,"Color",108,0,"Mystery",79909,3215,1,279,"English","USA","R",5,2015,7.1,2.35,15000,5235
"2813",11.703287,"Color",108,2,"Adventure",4360,1058,3,148,"English","USA","PG-13",10,2005,7,2.35,1000,2094
"2814",11.560259,"Color",87,13,"Comedy",15617,22485,1,180,"English","USA","PG-13",22,2001,5.8,2.35,0,42367
"2815",10.824921,"Color",89,406,"Comedy",200293,3462,0,621,"English","USA","R",10,1999,7.8,1.85,16000,6555
"2816",10.561238,"Color",97,31,"Comedy",27265,6388,0,321,"English","other","PG-13",10,1999,6.5,1.85,0,11950
"2817",14.479776,"Color",106,13000,"Biography",55539,12418,3,147,"English","USA","PG-13",10,2014,7,1.85,20000,37157
"2818",9.801782,"Color",100,532,"Comedy",39331,6046,0,481,"English","USA","R",10,1998,6.3,1.85,0,12085
"2819",8.070311,"Color",89,18,"Comedy",12706,13626,9,75,"English","USA","PG",10,2004,5.3,1.85,0,24644
"2820",8.460995,"Color",95,434,"Action",35888,2618,3,125,"English","USA","R",10,2010,5.5,2.35,0,5146
"2821",8.11136,"Color",97,350,"Crime",34848,1334,1,203,"English","UK","R",10,2002,7.4,1.85,0,2766
"2822",8.828771,"Color",94,0,"Comedy",79146,41059,10,352,"English","USA","R",6,2013,4.3,1.85,25000,78059
"2823",67.631157,"Color",103,207,"Action",176606,55175,0,374,"English","USA","PG-13",100,2010,6,2.35,25000,109382
"2824",7.56367,"Color",95,4,"Comedy",21268,3651,0,53,"English","USA","PG-13",10,2008,5.2,2.35,518,5951
"2825",6.619173," Black and White",101,63,"Adventure",87203,7747,2,221,"English","USA","R",10,2012,6.7,2.35,25000,15335
"2826",6.712241," Black and White",101,194,"Crime",782437,3858,2,1420,"English","USA","R",7.5,1998,8.6,1.85,35000,6470
"2827",6.842058,"Color",82,87,"Action",36029,3818,0,99,"English","USA","R",10,2012,6.1,2.35,14000,5930
"2828",6.49135,"Color",74,0,"Animation",1231,5139,0,26,"English","USA","PG",10,2004,5.8,1.85,49,7552
"2829",9.473382,"Color",130,63,"Drama",26832,29,3,247,"other","other","R",10,1998,7.7,1.85,0,121
"2830",6.197866,"Color",112,0,"Biography",63733,1351,0,414,"English","other","G",10,1999,8,2.35,0,2688
"2831",6.044618,"Color",96,9,"Action",6200,26961,1,92,"English","USA","R",10,2002,5.6,2.35,398,50904
"2832",7.764027,"Color",89,0,"Comedy",38459,2061,0,119,"English","USA","R",10,2013,6.7,2.35,0,3508
"2833",21.569041,"Color",121,57,"Drama",8058,3745,2,57,"English","USA","PG-13",9,2014,6.6,2.35,0,6303
"2834",4.356743,"Color",85,49,"Comedy",3662,2446,2,79,"English","USA","PG",16,2001,4.1,1.85,0,4020
"2835",5.484375,"Color",120,0,"Adventure",84641,24270,0,205,"English","USA","PG-13",10,2006,7.3,1.85,0,47906
"2836",4.244155,"Color",83,157,"Comedy",56005,3374,5,112,"English","USA","R",10,2011,6.5,1.85,0,6728
"2837",5.004648,"Color",120,64,"Drama",14031,474,1,114,"other","other","R",10,2009,7,1.85,0,864
"2838",3.333823,"Color",111,60,"Drama",5612,5262,0,122,"English","USA","PG-13",10,2012,5.5,2.35,0,7603
"2839",3.275585,"Color",100,34,"Action",10735,13160,1,88,"English","UK","R",11.5,1993,6.6,1.85,561,24456
"2840",3.193102,"Color",89,0,"Crime",24412,1335,0,240,"English","USA","R",9,1999,7.1,1.85,944,2165
"2841",54.557348,"Color",115,549,"Crime",361169,5732,0,1624,"English","other","R",6.5,2004,7.9,2.35,18000,11104
"2842",3.041803,"Color",135,25,"Drama",6377,2735,0,181,"English","UK","PG",10,2000,7.1,2.35,345,4791
"2843",3.060858,"Color",92,4,"Action",1768,1891,4,37,"English","USA","R",10,1987,5.6,1.85,208,3284
"2844",1.055654,"Color",120,108,"Drama",20426,2673,1,175,"English","other","PG-13",10,2006,7.3,2.35,0,4251
"2845",2.331318,"Color",97,105,"Comedy",9541,2603,1,64,"English","USA","R",10,2011,3.3,1.85,0,4462
"2846",2.185266,"Color",135,0,"Comedy",8720,4266,0,186,"English","USA","R",10,2000,6.5,1.85,1000,7092
"2847",26.583369,"Color",93,4,"Horror",20837,578,1,127,"English","USA","PG-13",10,2016,4.8,1.85,10000,1154
"2848",0.8,"Color",118,76,"Adventure",892,2079,0,21,"English","USA","PG",14,1981,5.2,2.35,106,3794
"2849",7.574066,"Color",97,387,"Comedy",30325,6322,2,96,"English","USA","R",10,2014,6.3,1.85,0,12912
"2850",1.754319,"Color",98,129,"Drama",13174,2214,0,81,"English","USA","PG-13",10,2011,7.2,1.85,0,3565
"2851",1.641788,"Color",98,0,"Drama",30096,1381,0,213,"English","other","R",8,2002,6.8,1.78,0,2556
"2852",1.631839,"Color",101,3,"Comedy",5936,17665,0,91,"English","USA","R",10,2000,5.7,1.85,242,33494
"2853",1.309849,"Color",132,41,"Drama",9395,29177,1,103,"English","UK","PG",10,2002,7.2,2.35,0,57218
"2854",1.939441,"Color",106,34,"Biography",55567,23187,1,144,"English","USA","R",10,2012,6.9,1.85,20000,45904
"2855",1.276984,"Color",87,0,"Comedy",11403,3059,2,150,"English","other","R",10,2000,6.2,1.85,795,5074
"2856",1.987762,"Color",98,607,"Crime",59297,11853,0,216,"English","USA","R",11,2011,6.7,1.85,12000,24125
"2857",1.474508,"Color",96,17,"Comedy",33473,4607,4,88,"English","USA","R",5,2009,6.5,2.35,0,8301
"2858",1.011054,"Color",104,23,"Crime",10585,23513,1,83,"English","other","R",10,2003,7.2,2.35,0,46661
"2859",0.900926,"Color",93,0,"Comedy",9517,3307,2,46,"English","USA","R",10,2007,5.3,1.85,319,5694
"2860",0.866778,"Color",95,0,"Drama",44208,20364,3,117,"English","other","PG-13",10,2007,6.7,2.35,0,40713
"2861",0.598645,"Color",89,0,"Comedy",13145,2006,0,215,"English","UK","R",10,2002,3.6,1.85,725,3826
"2862",0.578527,"Color",107,0,"Action",20008,988,3,112,"English","USA","R",10,2008,5.7,1.78,883,1857
"2863",0.488872," Black and White",85,0,"Action",56923,700,2,243,"other","other","PG",10,2001,7.3,1.85,0,1312
"2864",0.365734,"Color",93,787,"Drama",11487,883,0,226,"English","USA","Not Rated",10,2003,5,1.66,952,2553
"2865",3.093491,"Color",103,593,"Biography",8307,1283,0,37,"English","USA","R",5,2014,6.6,1.85,5000,2853
"2866",0.228524,"Color",111,24,"Comedy",8708,768,2,56,"English","USA","R",4,2004,7.3,2.35,345,1430
"2867",0.226792,"Color",86,302,"Action",3080,3049,2,44,"English","UK","R",10,2001,6.2,1.85,117,5470
"2868",0.136432,"Color",90,76,"Comedy",31890,2217,0,194,"English","UK","R",5,2006,6.6,1.85,0,4205
"2869",0.131617,"Color",82,216,"Drama",9971,5761,1,119,"English","USA","R",10,2005,6.3,1.85,661,8784
"2870",0.126247,"Color",83,3,"Comedy",24958,17469,0,103,"English","USA","PG",6.2,1994,3.3,1.85,321,34435
"2871",0.015447,"Color",86,71,"Comedy",2971,2655,0,85,"English","USA","R",10,1997,3.5,1.85,89,4380
"2872",0.019348,"Color",91,7,"Comedy",2941,16118,2,11,"English","USA","PG-13",10,2009,5.5,2.35,370,32000
"2873",0.100503,"Color",90,0,"Comedy",7759,3124,2,20,"English","USA","R",8,2009,5.9,1.85,1000,5237
"2874",0.0929,"Color",90,8,"Comedy",3662,3146,1,23,"English","USA","PG-13",5,2009,4.7,1.85,546,5542
"2875",0.005561,"Color",93,7,"Comedy",4995,4725,1,34,"English","USA","PG-13",10,2007,3.9,1.85,160,7097
"2876",0.003607,"Color",104,275,"Crime",22753,940,4,94,"English","other","R",10,2008,6.1,2.35,0,1917
"2877",0.070527,"Color",85,0,"Comedy",7690,14656,6,68,"English","USA","R",6.5,2004,6.7,1.85,376,27224
"2878",0.128486,"Color",135,419,"Action",26156,569,0,74,"other","other","R",10,2008,7.3,2.35,0,1542
"2879",2.483955,"Color",144,0,"Drama",8369,1674,0,165,"English","USA","R",9.6,2005,6.7,1.85,957,2883
"2880",57.176582,"Color",98,41,"Comedy",27492,3939,1,84,"English","USA","R",9.5,2000,6.1,1.85,0,5934
"2881",43.1,"Color",117,43,"Action",75280,2127,0,267,"English","UK","Approved",9.5,1967,6.9,2.35,0,3618
"2882",0.225377,"Color",127,0,"Drama",70382,1557,1,190,"other","other","PG-13",8.9,2012,7.9,1.85,33000,2986
"2883",14.114488,"Color",98,17,"Horror",13190,3827,0,114,"English","USA","PG-13",10.5,1988,4.5,1.85,616,6501
"2884",46.3,"Color",197,176,"Action",29323,4109,0,344,"English","USA","Approved",9.4,1963,7.6,2.76,0,6867
"2885",2.6,"Color",104,12,"Drama",11612,23962,3,88,"English","UK","R",6,1995,7.5,2.35,0,46974
"2886",3.02987,"Color",130,3000,"Drama",128729,15835,1,551,"English","other","R",7.4,2011,7.1,2.35,50000,33679
"2887",3.047539,"Color",176,147,"Drama",42296,13762,4,286,"other","other","Not Rated",7.2176,2012,6.9,2.35,12000,25909
"2888",78.9,"Color",116,0,"Horror",563827,2524,0,1110,"English","UK","R",11,1979,8.5,2.35,23000,4618
"2889",30.859,"Color",88,365,"Horror",96410,1094,0,826,"English","USA","R",0.083532,1974,7.5,1.85,0,2390
"2890",3.571735,"Color",106,50,"Biography",39260,21711,2,129,"English","USA","R",10,2010,6.6,2.35,0,40410
"2891",50,"Color",181,278,"Drama",29839,934,0,150,"English","USA","G",9,1971,8,2.35,0,2008
"2892",63.6,"Color",130,92,"Action",82073,1164,1,275,"English","UK","Approved",9,1965,7,2.35,0,1866
"2893",36.049108,"Color",123,473,"Action",10139,3661,4,70,"English","USA","R",9,1996,6.8,2.35,0,6560
"2894",34.074895,"Color",120,92,"Comedy",6525,5420,6,79,"English","USA","R",9,1999,6.7,1.85,0,8260
"2895",33.244684,"Color",87,85,"Fantasy",62038,760,0,281,"English","USA","R",9,1988,6.5,1.85,0,1463
"2896",24.530513,"Color",123,909,"Documentary",66610,1633,1,429,"English","USA","PG-13",9,2007,8,1.85,0,3838
"2897",71.51923,"Color",103,65,"Action",92364,6807,0,244,"English","USA","R",9,2014,6.5,2.35,15000,10751
"2898",20.03531,"Color",91,0,"Comedy",12324,4409,1,173,"English","USA","PG-13",9,2000,4.9,1.85,580,8499
"2899",18.225165,"Color",88,8,"Adventure",155262,3114,2,316,"English","USA","R",9,2004,7.1,1.85,0,5420
"2900",17.804273,"Color",126,37,"Drama",20449,25660,0,370,"English","USA","R",20,2000,7,1.85,1000,48580
"2901",16.938179,"Color",120,46,"Crime",41313,17336,3,246,"English","USA","R",8,2000,7,1.85,0,32909
"2902",16.235293,"Color",94,17,"Horror",19918,1611,0,278,"English","USA","R",9,2006,4.5,2.35,0,2732
"2903",10.161099,"Color",137,0,"Action",23441,1341,1,108,"English","UK","PG-13",9,1989,7.7,1.85,0,2582
"2904",6.047856,"Color",119,188,"Action",27536,358,4,327,"English","USA","R",8.5,2000,6.7,1.85,1000,895
"2905",4.681503,"Color",99,23,"Comedy",29058,2478,1,238,"English","USA","R",9,2002,7,2.35,838,4682
"2906",4.350774,"Color",79,157,"Comedy",10476,4908,3,52,"English","USA","PG-13",8,1994,6.5,1.85,0,9532
"2907",2.955039,"Color",95,49,"Biography",3624,2007,1,27,"English","USA","PG-13",9,2007,6.2,2.35,313,3635
"2908",1.530535,"Color",103,38,"Comedy",7833,1721,3,63,"English","USA","R",9,2005,5.7,2.35,215,3411
"2909",4.881867,"Color",92,26,"Comedy",15200,3767,1,76,"English","USA","R",9,2008,6.4,1.85,1000,6404
"2910",11.860839,"Color",84,64,"Documentary",5156,4617,0,21,"English","USA","PG",9,2011,5.4,1.85,0,8321
"2912",0.349618,"Color",120,930,"Horror",4302,2942,1,45,"English","other","R",9,1990,6.1,1.85,375,5889
"2913",0.112935,"Color",121,608,"Drama",8161,251,0,94,"English","UK","R",9,2002,7.6,1.85,484,1077
"2914",0.883887,"Color",97,3,"Drama",1201,1426,3,14,"English","USA","PG",9,2009,6.2,2.35,0,2849
"2915",0.013751,"Color",86,11,"Drama",813,299,0,6,"English","other","PG",11.4,2006,6.6,1.85,135,575
"2916",0.145109,"Color",45,28,"Drama",14247,1098,1,44,"other","other","Not Rated",45,2008,7.3,2.35,0,2000
"2917",1.046166,"Color",97,0,"Comedy",2599,1835,4,45,"English","other","PG-13",9,2005,4.2,2.35,128,3361
"2918",174.635,"Color",93,4,"Adventure",74743,822,1,93,"English","other","PG-13",8.8,1986,6.5,2.35,0,1523
"2919",14.373825,"Color",84,8,"Crime",63216,6954,0,196,"English","USA","R",8.6,2007,6.5,2.35,0,12780
"2920",0.000162,"Color",96,3,"Action",5228,2802,5,38,"English","other","R",9,2014,5.7,2.35,0,5478
"2921",39.462438,"Color",112,108,"Drama",67760,13172,0,226,"English","USA","R",7,2009,7.3,2.35,0,26083
"2922",29.2,"Color",125,43,"Drama",6142,1097,0,52,"English","USA","R",8.5,1979,6.9,1.85,1000,2061
"2923",21.564616,"Color",96,68,"Comedy",7098,8097,9,41,"English","USA","PG-13",8.5,2013,5,1.85,0,13165
"2924",14.879556,"Color",103,729,"Comedy",73640,3516,0,441,"English","USA","R",8,1999,7.3,2.35,0,7219
"2925",34.017854,"Color",101,17,"Comedy",51326,36892,4,116,"English","USA","PG-13",8.5,2015,6.5,2.35,8000,73304
"2926",4.273372,"Color",104,170,"Drama",19412,1854,1,308,"English","USA","PG-13",22,2001,2.1,2.35,0,3180
"2927",4.440055,"Color",119,319,"Biography",21360,3279,0,110,"English","UK","PG",8.5,2009,7,1.85,0,6329
"2928",4.018695,"Color",128,160,"Adventure",69759,8532,2,235,"other","other","PG-13",12,2010,8,2.35,27000,17100
"2929",80,"Color",107,71,"Drama",51459,1962,0,113,"English","USA","PG",8.2,1984,6.5,1.85,0,3759
"2930",1.997807,"Color",126,407,"Adventure",5158,823,0,140,"English","USA","R",8,1999,7.1,1.85,196,2014
"2931",90.8,"Color",126,80,"Action",126916,2004,0,235,"English","USA","PG",8,1984,7.2,1.85,0,3618
"2932",0.140244,"Color",150,163,"Horror",20419,4168,1,259,"English","USA","R",8.5,2008,6.7,1.85,8000,7683
"2933",107.93,"Color",178,16000,"Crime",1324680,16557,1,2195,"English","USA","R",8,1994,8.9,2.35,45000,47316
"2934",32.279955,"Color",117,66,"Crime",293304,15554,1,552,"English","USA","R",8.5,2014,7.9,2.35,65000,30946
"2935",4.992159,"Color",119,422,"Comedy",23823,3306,2,201,"English","USA","R",8.55,2004,5.6,2.35,713,5510
"2936",163.214286,"Color",174,338,"Biography",148172,1495,3,406,"English","USA","G",8.2,1965,8,2.35,15000,2591
"2937",69.8,"Color",111,2000,"Comedy",54723,15361,2,99,"English","USA","PG",8,1984,6.2,1.85,0,32573
"2938",59.889948,"Color",101,36,"Comedy",355810,7227,1,889,"English","USA","R",8,2006,7.9,2.35,15000,14440
"2939",52.287414,"Color",89,0,"Adventure",271794,644,2,584,"English","USA","R",8,1986,8.1,1.85,24000,1075
"2940",45.063889,"Color",113,0,"Drama",297250,241,0,1441,"English","UK","R",8,2002,7.6,1.85,11000,433
"2941",40.066497,"Color",95,548,"Drama",23671,1792,0,247,"English","USA","PG-13",8,2004,3.5,1.85,0,3452
"2942",36.5,"Color",112,152,"Biography",87090,17568,0,142,"English","USA","PG",8,1979,7.6,1.85,0,34645
"2943",27.362712,"Color",109,44,"Comedy",5971,3199,1,60,"English","USA","PG-13",8,2002,6.5,1.85,0,5587
"2944",34.746109,"Color",108,0,"Comedy",3122,3023,2,14,"English","USA","R",8,1996,5.6,2.35,559,4430
"2945",34.963967,"Color",100,129,"Comedy",270441,39807,2,378,"English","USA","R",8,2011,7.7,1.85,40000,75936
"2946",25.926543,"Color",90,5,"Horror",26609,1534,1,148,"English","USA","PG-13",8,2008,5.2,1.85,0,2617
"2947",26.049082,"Color",94,19,"Comedy",76791,1024,3,100,"English","USA","R",8,2014,6.1,2.35,0,1865
"2948",22.551,"Color",111,0,"Comedy",37269,37645,0,165,"English","UK","PG-13",8,1993,7.4,1.85,0,74236
"2949",22.8,"Color",142,13,"Action",59941,1769,2,452,"English","UK","M",7,1969,6.8,2.35,0,3143
"2950",18.090181,"Color",107,0,"Fantasy",38191,1775,0,271,"English","USA","R",8,1994,6.4,1.85,0,3305
"2951",17.843379,"Color",91,13,"Comedy",14904,1760,2,147,"English","USA","PG-13",8,1999,5.7,1.85,0,2959
"2952",17.27898,"Color",82,33,"Comedy",48225,2400,0,164,"English","USA","R",8,1998,6.7,1.85,0,4155
"2953",16.699684,"Color",97,3,"Comedy",17461,25792,1,78,"English","USA","PG",8,2009,5.6,1.85,0,51253
"2954",50.815288,"Color",128,79,"Drama",109191,14747,0,625,"English","USA","R",50,2005,7,2.35,0,29143
"2955",15.047419,"Color",102,126,"Crime",357275,25462,1,1061,"English","USA","R",7,2000,7.6,2.35,18000,50105
"2956",14.015786,"Color",93,44,"Drama",37952,27646,3,298,"English","USA","R",5,2002,6.5,1.85,938,54286
"2957",10.269307,"Color",138,78,"Action",53251,17524,0,188,"English","USA","R",8,2009,6.3,2.35,0,33570
"2958",17.536788,"Color",93,132,"Comedy",49240,1183,2,142,"English","USA","PG-13",8,2013,7.1,1.85,12000,2230
"2959",58.401464,"Color",92,87,"Comedy",276746,16982,1,264,"English","USA","PG-13",8,2010,7.1,1.85,19000,33493
"2960",8.279017," Black and White",92,54,"Drama",34191,1761,1,339,"English","UK","R",8,2000,6.9,2.35,0,3492
"2961",10.106233,"Color",104,18,"Comedy",12702,5190,0,32,"English","USA","PG",8,2011,5.4,1.85,0,7911
"2962",4.692814,"Color",89,15,"Comedy",2870,3291,2,34,"English","USA","PG-13",8,1999,5.1,1.85,77,5675
"2963",5.01845,"Color",92,26,"Comedy",8546,2687,0,86,"English","USA","R",8,2000,5.3,2.35,859,5035
"2964",3.44282,"Color",90,26,"Animation",31489,1442,0,140,"English","USA","R",8,2015,7.3,2.35,0,2910
"2965",3.205244,"Color",129,608,"Comedy",23629,2265,0,141,"English","UK","PG-13",10,2010,7.3,2.35,0,4838
"2966",3.076425,"Color",111,341,"Comedy",23660,3543,1,162,"other","other","R",8,2002,7.1,1.85,0,6094
"2967",2.275557,"Color",79,73,"Action",12561,2404,2,102,"English","USA","R",8,1991,6,1.85,0,4589
"2968",1.789892,"Color",104,71,"Comedy",9494,1795,1,109,"English","other","R",8,1998,6.6,1.85,515,3295
"2969",6.350058,"Color",101,16,"Comedy",106098,2786,3,150,"English","USA","PG-13",8,2010,7.2,1.85,20000,4986
"2970",1.094798,"Color",113,13,"Biography",11158,7692,6,73,"English","UK","R",7.2,2010,7.2,2.35,0,13928
"2971",1.07124,"Color",92,14,"Biography",3571,15848,2,34,"English","UK","PG-13",8,2007,6.9,2.35,429,31153
"2972",0.53219,"Color",106,23,"Biography",5673,1610,2,37,"English","USA","PG-13",8,1997,6.8,1.66,0,3106
"2973",0.686383,"Color",75,45,"Adventure",22811,75,0,71,"English","other","Not Rated",6.5,2009,7.7,1.85,11000,190
"2974",16.168741,"Color",104,109,"Drama",99430,517,1,182,"English","USA","R",8,2013,7.4,1.85,43000,1125
"2975",0.568695,"Color",108,12,"Drama",16617,3921,2,110,"English","USA","R",8,2005,6.5,2.35,412,7487
"2976",0.39842,"Color",99,30,"Crime",5049,1234,3,48,"English","USA","R",8,2007,6.4,2.35,226,2210
"2977",0.336456,"Color",109,200,"Comedy",7116,41645,2,79,"English","USA","R",8,2003,5.6,1.85,494,81845
"2978",0.29811," Black and White",93,8,"Comedy",25055,786,1,98,"English","other","R",8,2006,6.8,2.35,0,1557
"2979",0.127144,"Color",99,387,"Comedy",5159,9608,4,27,"English","USA","PG-13",8,2005,5.5,2.35,143,18883
"2980",0.11719,"Color",98,36,"Action",29994,11770,4,86,"English","UK","PG-13",8,2010,6.9,2.35,0,22903
"2981",0.108662,"Color",95,3,"Crime",26849,3185,0,107,"English","USA","R",8,2008,6,2.35,3000,5054
"2982",0.053481,"Color",107,53,"Crime",5557,2512,5,34,"English","USA","R",8,2006,6.4,2.35,294,4533
"2983",0.023106,"Color",102,346,"Comedy",9003,2572,0,58,"English","other","Unrated",50,2004,6.6,1.66,532,4879
"2985",0.67124,"Color",90,21,"Comedy",23023,619,0,149,"English","UK","R",7.9,2005,6.9,2.35,0,1057
"2986",0.88229,"Color",90,73,"Action",4792,1526,2,43,"English","other","R",10,1989,6.5,1.33,999,3116
"2987",106.593296,"Color",99,78,"Comedy",72324,12619,1,134,"English","USA","PG",7.5,1989,7.4,1.85,3000,24531
"2988",43.490057,"Color",115,88,"Comedy",5275,4737,6,30,"English","USA","R",7.5,1997,6.9,1.85,508,7715
"2989",32.33386,"Color",89,7,"Action",29843,407,1,81,"other","other","R",7.5,1995,6.7,2.35,0,783
"2990",24.792061,"Color",92,655,"Comedy",191998,25092,0,323,"English","USA","R",6.5,2005,7.6,2.35,0,50664
"2991",17.544812,"Color",94,0,"Horror",69989,4707,0,384,"English","USA","R",10,2007,5.4,2.35,0,7048
"2992",12.574715,"Color",100,92,"Drama",112138,4198,0,237,"English","UK","PG-13",4.5,2009,7.3,2.35,12000,8277
"2993",5.1,"Color",109,62,"Comedy",6595,2024,0,61,"English","UK","R",7.5,1984,6,1.85,345,3740
"2994",10.460089,"Color",105,248,"Crime",34098,1442,1,214,"English","USA","R",7.5,2002,7.2,1.85,1000,2976
"2995",4.239767,"Color",102,329,"Comedy",3709,1834,3,83,"English","other","R",7.5,2002,6,1.85,0,3383
"2996",4.13164,"Color",97,18,"Comedy",5463,4091,2,20,"English","USA","PG-13",7.5,2008,3.1,1.85,140,6434
"2997",10.814185,"Color",92,406,"Comedy",37530,41867,6,106,"English","USA","R",8,2009,6.2,1.85,0,82241
"2998",0.197148,"Color",93,187,"Drama",18109,1176,0,150,"English","UK","R",7.5,2003,6.3,2.35,0,2315
"2999",54.557348,"Color",115,549,"Crime",361169,5732,0,1624,"English","other","R",6.5,2004,7.9,2.35,18000,11104
"3000",3.014541,"Color",113,127,"Drama",19616,4370,3,98,"English","UK","R",8,2011,6.7,2.35,0,8285
"3001",4.443403,"Color",89,10,"Animation",70194,1754,0,158,"other","other","PG-13",7.3,2007,8,1.85,14000,3378
"3002",1.330827,"Color",118,0,"Horror",9866,19879,2,73,"English","other","R",7,2016,7,2.35,0,39239
"3003",1.818681,"Color",97,12,"Action",74435,2486,1,224,"English","UK","R",7.3,2009,7.2,2.35,0,4625
"3004",336.530303,"Color",156,0,"Action",383071,46055,0,1902,"English","USA","PG-13",258,2007,6.2,2.35,0,85055
"3005",12.610552,"Color",100,0,"Action",4682,2428,0,206,"English","USA","PG-13",7.5,1999,3.5,1.37,129,3844
"3006",143.49284,"Color",96,655,"Comedy",414335,28817,0,881,"English","USA","PG-13",7.5,2007,7.5,1.85,10000,57445
